graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path,density,density_bucket,pred_num_vertices,pred_num_edges,abs_edge_error,abs_vertex_error,category,split
syn_random_tree_medium_0012,synthetic,random_tree,medium,36,35,"{""n"": 36}",graphviz_sfdp,3810456907,data/raw/synthetic/syn_random_tree_medium_0012.graphml,data/images/syn_random_tree_medium_0012.png,0.0555555555555555,sparse,29,28,7,7,in_distribution_normal,test
syn_random_tree_medium_0105,synthetic,random_tree,medium,48,47,"{""n"": 48}",graphviz_sfdp,864525915,data/raw/synthetic/syn_random_tree_medium_0105.graphml,data/images/syn_random_tree_medium_0105.png,0.0416666666666666,sparse,40,41,6,8,in_distribution_normal,test
syn_random_tree_medium_0109,synthetic,random_tree,medium,44,43,"{""n"": 44}",graphviz_sfdp,1487349418,data/raw/synthetic/syn_random_tree_medium_0109.graphml,data/images/syn_random_tree_medium_0109.png,0.0454545454545454,sparse,35,38,5,9,in_distribution_normal,test
syn_random_tree_tiny_0073,synthetic,random_tree,tiny,5,4,"{""n"": 5}",graphviz_sfdp,1815597835,data/raw/synthetic/syn_random_tree_tiny_0073.graphml,data/images/syn_random_tree_tiny_0073.png,0.4,dense,6,3,1,1,high_density_clutter,test
syn_random_tree_tiny_0118,synthetic,random_tree,tiny,6,5,"{""n"": 6}",graphviz_sfdp,881540508,data/raw/synthetic/syn_random_tree_tiny_0118.graphml,data/images/syn_random_tree_tiny_0118.png,0.3333333333333333,medium,6,4,1,0,in_distribution_normal,test
syn_random_tree_medium_0100,synthetic,random_tree,medium,43,42,"{""n"": 43}",graphviz_sfdp,436171549,data/raw/synthetic/syn_random_tree_medium_0100.graphml,data/images/syn_random_tree_medium_0100.png,0.0465116279069767,sparse,42,43,1,1,in_distribution_normal,test
syn_random_tree_small_0125,synthetic,random_tree,small,24,23,"{""n"": 24}",graphviz_sfdp,1542066762,data/raw/synthetic/syn_random_tree_small_0125.graphml,data/images/syn_random_tree_small_0125.png,0.0833333333333333,sparse,23,22,1,1,in_distribution_normal,test
syn_random_tree_medium_0106,synthetic,random_tree,medium,43,42,"{""n"": 43}",graphviz_sfdp,3815432309,data/raw/synthetic/syn_random_tree_medium_0106.graphml,data/images/syn_random_tree_medium_0106.png,0.0465116279069767,sparse,38,38,4,5,in_distribution_normal,test
syn_watts_strogatz_medium_0041,synthetic,watts_strogatz,medium,32,32,"{""n"": 32, ""k"": 2, ""p"": 0.2722165364788706}",graphviz_sfdp,1090789871,data/raw/synthetic/syn_watts_strogatz_medium_0041.graphml,data/images/syn_watts_strogatz_medium_0041.png,0.064516129032258,sparse,28,31,1,4,in_distribution_normal,test
syn_watts_strogatz_tiny_0069,synthetic,watts_strogatz,tiny,7,14,"{""n"": 7, ""k"": 4, ""p"": 0.2899305423409604}",graphviz_sfdp,3215342505,data/raw/synthetic/syn_watts_strogatz_tiny_0069.graphml,data/images/syn_watts_strogatz_tiny_0069.png,0.6666666666666666,dense,7,14,0,0,high_density_clutter,test
syn_watts_strogatz_large_0057,synthetic,watts_strogatz,large,56,112,"{""n"": 56, ""k"": 4, ""p"": 0.16113940416120637}",graphviz_sfdp,3747198086,data/raw/synthetic/syn_watts_strogatz_large_0057.graphml,data/images/syn_watts_strogatz_large_0057.png,0.0727272727272727,sparse,51,102,10,5,in_distribution_normal,test
syn_watts_strogatz_tiny_0015,synthetic,watts_strogatz,tiny,6,6,"{""n"": 6, ""k"": 2, ""p"": 0.20276501459361396}",graphviz_sfdp,1108092896,data/raw/synthetic/syn_watts_strogatz_tiny_0015.graphml,data/images/syn_watts_strogatz_tiny_0015.png,0.4,dense,6,4,2,0,high_density_clutter,test
syn_watts_strogatz_tiny_0004,synthetic,watts_strogatz,tiny,5,5,"{""n"": 5, ""k"": 2, ""p"": 0.2470070214857109}",graphviz_sfdp,1878635836,data/raw/synthetic/syn_watts_strogatz_tiny_0004.graphml,data/images/syn_watts_strogatz_tiny_0004.png,0.5,dense,6,4,1,1,high_density_clutter,test
syn_watts_strogatz_medium_0019,synthetic,watts_strogatz,medium,44,44,"{""n"": 44, ""k"": 2, ""p"": 0.1306509977178243}",graphviz_sfdp,3091286765,data/raw/synthetic/syn_watts_strogatz_medium_0019.graphml,data/images/syn_watts_strogatz_medium_0019.png,0.0465116279069767,sparse,42,44,0,2,in_distribution_normal,test
syn_watts_strogatz_large_0012,synthetic,watts_strogatz,large,64,64,"{""n"": 64, ""k"": 2, ""p"": 0.06448457273035706}",graphviz_sfdp,1839936675,data/raw/synthetic/syn_watts_strogatz_large_0012.graphml,data/images/syn_watts_strogatz_large_0012.png,0.0317460317460317,sparse,39,43,21,25,in_distribution_normal,test
syn_watts_strogatz_large_0056,synthetic,watts_strogatz,large,91,273,"{""n"": 91, ""k"": 6, ""p"": 0.14902395391782397}",graphviz_sfdp,3576868867,data/raw/synthetic/syn_watts_strogatz_large_0056.graphml,data/images/syn_watts_strogatz_large_0056.png,0.0666666666666666,sparse,93,254,19,2,in_distribution_normal,test
syn_watts_strogatz_small_0020,synthetic,watts_strogatz,small,16,48,"{""n"": 16, ""k"": 6, ""p"": 0.2386988640250845}",graphviz_sfdp,3539092770,data/raw/synthetic/syn_watts_strogatz_small_0020.graphml,data/images/syn_watts_strogatz_small_0020.png,0.4,dense,17,52,4,1,high_density_clutter,test
syn_watts_strogatz_large_0116,synthetic,watts_strogatz,large,91,182,"{""n"": 91, ""k"": 4, ""p"": 0.26591390655961267}",graphviz_sfdp,1360173670,data/raw/synthetic/syn_watts_strogatz_large_0116.graphml,data/images/syn_watts_strogatz_large_0116.png,0.0444444444444444,sparse,85,167,15,6,in_distribution_normal,test
syn_watts_strogatz_large_0115,synthetic,watts_strogatz,large,54,162,"{""n"": 54, ""k"": 6, ""p"": 0.23598360427976783}",graphviz_sfdp,3338228802,data/raw/synthetic/syn_watts_strogatz_large_0115.graphml,data/images/syn_watts_strogatz_large_0115.png,0.1132075471698113,sparse,57,166,4,3,in_distribution_normal,test
syn_watts_strogatz_large_0098,synthetic,watts_strogatz,large,96,288,"{""n"": 96, ""k"": 6, ""p"": 0.2815368064256278}",graphviz_sfdp,3672370337,data/raw/synthetic/syn_watts_strogatz_large_0098.graphml,data/images/syn_watts_strogatz_large_0098.png,0.0631578947368421,sparse,82,342,54,14,in_distribution_normal,test
syn_watts_strogatz_tiny_0006,synthetic,watts_strogatz,tiny,10,30,"{""n"": 10, ""k"": 6, ""p"": 0.21729094049376552}",graphviz_sfdp,260994190,data/raw/synthetic/syn_watts_strogatz_tiny_0006.graphml,data/images/syn_watts_strogatz_tiny_0006.png,0.6666666666666666,dense,10,29,1,0,high_density_clutter,test
syn_watts_strogatz_medium_0036,synthetic,watts_strogatz,medium,31,93,"{""n"": 31, ""k"": 6, ""p"": 0.11079958782293485}",graphviz_sfdp,293850029,data/raw/synthetic/syn_watts_strogatz_medium_0036.graphml,data/images/syn_watts_strogatz_medium_0036.png,0.2,medium,30,94,1,1,in_distribution_normal,test
syn_watts_strogatz_small_0108,synthetic,watts_strogatz,small,13,13,"{""n"": 13, ""k"": 2, ""p"": 0.10572713336969027}",graphviz_sfdp,1236750307,data/raw/synthetic/syn_watts_strogatz_small_0108.graphml,data/images/syn_watts_strogatz_small_0108.png,0.1666666666666666,medium,13,12,1,0,in_distribution_normal,test
syn_watts_strogatz_tiny_0016,synthetic,watts_strogatz,tiny,7,21,"{""n"": 7, ""k"": 6, ""p"": 0.2762610453905171}",graphviz_sfdp,2035141264,data/raw/synthetic/syn_watts_strogatz_tiny_0016.graphml,data/images/syn_watts_strogatz_tiny_0016.png,1.0,dense,8,25,4,1,high_density_clutter,test
syn_watts_strogatz_small_0101,synthetic,watts_strogatz,small,14,42,"{""n"": 14, ""k"": 6, ""p"": 0.13804834027127366}",graphviz_sfdp,2171524770,data/raw/synthetic/syn_watts_strogatz_small_0101.graphml,data/images/syn_watts_strogatz_small_0101.png,0.4615384615384615,dense,14,44,2,0,high_density_clutter,test
syn_watts_strogatz_large_0095,synthetic,watts_strogatz,large,68,68,"{""n"": 68, ""k"": 2, ""p"": 0.1613827749377706}",graphviz_sfdp,931097818,data/raw/synthetic/syn_watts_strogatz_large_0095.graphml,data/images/syn_watts_strogatz_large_0095.png,0.0298507462686567,sparse,51,53,15,17,in_distribution_normal,test
syn_watts_strogatz_large_0052,synthetic,watts_strogatz,large,56,56,"{""n"": 56, ""k"": 2, ""p"": 0.20703081793987327}",graphviz_sfdp,2617071314,data/raw/synthetic/syn_watts_strogatz_large_0052.graphml,data/images/syn_watts_strogatz_large_0052.png,0.0363636363636363,sparse,41,42,14,15,in_distribution_normal,test
syn_watts_strogatz_small_0031,synthetic,watts_strogatz,small,13,39,"{""n"": 13, ""k"": 6, ""p"": 0.10659021927720379}",graphviz_sfdp,1345173767,data/raw/synthetic/syn_watts_strogatz_small_0031.graphml,data/images/syn_watts_strogatz_small_0031.png,0.5,dense,12,37,2,1,high_density_clutter,test
syn_watts_strogatz_large_0094,synthetic,watts_strogatz,large,76,228,"{""n"": 76, ""k"": 6, ""p"": 0.12512064691702468}",graphviz_sfdp,439722211,data/raw/synthetic/syn_watts_strogatz_large_0094.graphml,data/images/syn_watts_strogatz_large_0094.png,0.08,sparse,78,227,1,2,in_distribution_normal,test
syn_watts_strogatz_medium_0038,synthetic,watts_strogatz,medium,25,25,"{""n"": 25, ""k"": 2, ""p"": 0.22417371125456514}",graphviz_sfdp,4277804536,data/raw/synthetic/syn_watts_strogatz_medium_0038.graphml,data/images/syn_watts_strogatz_medium_0038.png,0.0833333333333333,sparse,20,22,3,5,in_distribution_normal,test
syn_watts_strogatz_medium_0118,synthetic,watts_strogatz,medium,42,126,"{""n"": 42, ""k"": 6, ""p"": 0.1933169939289921}",graphviz_sfdp,4141206200,data/raw/synthetic/syn_watts_strogatz_medium_0118.graphml,data/images/syn_watts_strogatz_medium_0118.png,0.1463414634146341,sparse,43,121,5,1,in_distribution_normal,test
syn_watts_strogatz_large_0104,synthetic,watts_strogatz,large,61,183,"{""n"": 61, ""k"": 6, ""p"": 0.22171802292956305}",graphviz_sfdp,326885754,data/raw/synthetic/syn_watts_strogatz_large_0104.graphml,data/images/syn_watts_strogatz_large_0104.png,0.1,sparse,57,185,2,4,in_distribution_normal,test
syn_watts_strogatz_medium_0043,synthetic,watts_strogatz,medium,45,90,"{""n"": 45, ""k"": 4, ""p"": 0.20436135524698817}",graphviz_sfdp,2454262191,data/raw/synthetic/syn_watts_strogatz_medium_0043.graphml,data/images/syn_watts_strogatz_medium_0043.png,0.0909090909090909,sparse,49,93,3,4,in_distribution_normal,test
syn_watts_strogatz_large_0122,synthetic,watts_strogatz,large,86,258,"{""n"": 86, ""k"": 6, ""p"": 0.1049343281338843}",graphviz_sfdp,2898772476,data/raw/synthetic/syn_watts_strogatz_large_0122.graphml,data/images/syn_watts_strogatz_large_0122.png,0.0705882352941176,sparse,84,189,69,2,in_distribution_normal,test
syn_watts_strogatz_small_0026,synthetic,watts_strogatz,small,20,40,"{""n"": 20, ""k"": 4, ""p"": 0.294685321364054}",graphviz_sfdp,2338979593,data/raw/synthetic/syn_watts_strogatz_small_0026.graphml,data/images/syn_watts_strogatz_small_0026.png,0.2105263157894736,medium,18,42,2,2,in_distribution_normal,test
syn_watts_strogatz_medium_0106,synthetic,watts_strogatz,medium,35,70,"{""n"": 35, ""k"": 4, ""p"": 0.18371336014386314}",graphviz_sfdp,3521838704,data/raw/synthetic/syn_watts_strogatz_medium_0106.graphml,data/images/syn_watts_strogatz_medium_0106.png,0.1176470588235294,sparse,34,75,5,1,in_distribution_normal,test
syn_watts_strogatz_small_0119,synthetic,watts_strogatz,small,20,40,"{""n"": 20, ""k"": 4, ""p"": 0.09167010197596144}",graphviz_sfdp,3490522649,data/raw/synthetic/syn_watts_strogatz_small_0119.graphml,data/images/syn_watts_strogatz_small_0119.png,0.2105263157894736,medium,20,34,6,0,in_distribution_normal,test
syn_watts_strogatz_tiny_0027,synthetic,watts_strogatz,tiny,10,20,"{""n"": 10, ""k"": 4, ""p"": 0.16950837347161835}",graphviz_sfdp,554799238,data/raw/synthetic/syn_watts_strogatz_tiny_0027.graphml,data/images/syn_watts_strogatz_tiny_0027.png,0.4444444444444444,dense,10,17,3,0,high_density_clutter,test
syn_watts_strogatz_small_0033,synthetic,watts_strogatz,small,16,48,"{""n"": 16, ""k"": 6, ""p"": 0.2320676141127545}",graphviz_sfdp,825901917,data/raw/synthetic/syn_watts_strogatz_small_0033.graphml,data/images/syn_watts_strogatz_small_0033.png,0.4,dense,16,47,1,0,high_density_clutter,test
syn_watts_strogatz_small_0079,synthetic,watts_strogatz,small,19,19,"{""n"": 19, ""k"": 2, ""p"": 0.06234777282613592}",graphviz_sfdp,727023845,data/raw/synthetic/syn_watts_strogatz_small_0079.graphml,data/images/syn_watts_strogatz_small_0079.png,0.1111111111111111,sparse,17,16,3,2,in_distribution_normal,test
syn_watts_strogatz_tiny_0013,synthetic,watts_strogatz,tiny,8,24,"{""n"": 8, ""k"": 6, ""p"": 0.1595332177543582}",graphviz_sfdp,2592476326,data/raw/synthetic/syn_watts_strogatz_tiny_0013.graphml,data/images/syn_watts_strogatz_tiny_0013.png,0.8571428571428571,dense,8,22,2,0,high_density_clutter,test
syn_watts_strogatz_small_0107,synthetic,watts_strogatz,small,25,75,"{""n"": 25, ""k"": 6, ""p"": 0.2484112073115593}",graphviz_sfdp,525906859,data/raw/synthetic/syn_watts_strogatz_small_0107.graphml,data/images/syn_watts_strogatz_small_0107.png,0.25,medium,25,82,7,0,in_distribution_normal,test
syn_watts_strogatz_large_0023,synthetic,watts_strogatz,large,97,291,"{""n"": 97, ""k"": 6, ""p"": 0.2735947754782539}",graphviz_sfdp,1918146767,data/raw/synthetic/syn_watts_strogatz_large_0023.graphml,data/images/syn_watts_strogatz_large_0023.png,0.0625,sparse,81,328,37,16,in_distribution_normal,test
syn_watts_strogatz_medium_0053,synthetic,watts_strogatz,medium,50,50,"{""n"": 50, ""k"": 2, ""p"": 0.2632143108008265}",graphviz_sfdp,580432087,data/raw/synthetic/syn_watts_strogatz_medium_0053.graphml,data/images/syn_watts_strogatz_medium_0053.png,0.0408163265306122,sparse,48,50,0,2,in_distribution_normal,test
syn_watts_strogatz_tiny_0101,synthetic,watts_strogatz,tiny,9,18,"{""n"": 9, ""k"": 4, ""p"": 0.28748926118701684}",graphviz_sfdp,1090705504,data/raw/synthetic/syn_watts_strogatz_tiny_0101.graphml,data/images/syn_watts_strogatz_tiny_0101.png,0.5,dense,9,17,1,0,high_density_clutter,test
syn_watts_strogatz_medium_0120,synthetic,watts_strogatz,medium,37,111,"{""n"": 37, ""k"": 6, ""p"": 0.22740385972428284}",graphviz_sfdp,4041483508,data/raw/synthetic/syn_watts_strogatz_medium_0120.graphml,data/images/syn_watts_strogatz_medium_0120.png,0.1666666666666666,medium,40,119,8,3,in_distribution_normal,test
syn_watts_strogatz_large_0125,synthetic,watts_strogatz,large,89,178,"{""n"": 89, ""k"": 4, ""p"": 0.11338343801244612}",graphviz_sfdp,3411559597,data/raw/synthetic/syn_watts_strogatz_large_0125.graphml,data/images/syn_watts_strogatz_large_0125.png,0.0454545454545454,sparse,86,154,24,3,in_distribution_normal,test
syn_watts_strogatz_large_0103,synthetic,watts_strogatz,large,62,62,"{""n"": 62, ""k"": 2, ""p"": 0.1281488064123853}",graphviz_sfdp,4035444543,data/raw/synthetic/syn_watts_strogatz_large_0103.graphml,data/images/syn_watts_strogatz_large_0103.png,0.0327868852459016,sparse,63,65,3,1,in_distribution_normal,test
syn_watts_strogatz_large_0005,synthetic,watts_strogatz,large,96,192,"{""n"": 96, ""k"": 4, ""p"": 0.11890476428622747}",graphviz_sfdp,4021355263,data/raw/synthetic/syn_watts_strogatz_large_0005.graphml,data/images/syn_watts_strogatz_large_0005.png,0.0421052631578947,sparse,91,145,47,5,in_distribution_normal,test
syn_watts_strogatz_small_0121,synthetic,watts_strogatz,small,10,20,"{""n"": 10, ""k"": 4, ""p"": 0.15777531501614284}",graphviz_sfdp,4037846427,data/raw/synthetic/syn_watts_strogatz_small_0121.graphml,data/images/syn_watts_strogatz_small_0121.png,0.4444444444444444,dense,10,17,3,0,high_density_clutter,test
syn_watts_strogatz_tiny_0116,synthetic,watts_strogatz,tiny,6,6,"{""n"": 6, ""k"": 2, ""p"": 0.2420354269357643}",graphviz_sfdp,746186919,data/raw/synthetic/syn_watts_strogatz_tiny_0116.graphml,data/images/syn_watts_strogatz_tiny_0116.png,0.4,dense,7,5,1,1,high_density_clutter,test
syn_watts_strogatz_large_0073,synthetic,watts_strogatz,large,57,114,"{""n"": 57, ""k"": 4, ""p"": 0.09188835773964756}",graphviz_sfdp,2855969192,data/raw/synthetic/syn_watts_strogatz_large_0073.graphml,data/images/syn_watts_strogatz_large_0073.png,0.0714285714285714,sparse,55,76,38,2,in_distribution_normal,test
syn_watts_strogatz_tiny_0095,synthetic,watts_strogatz,tiny,8,16,"{""n"": 8, ""k"": 4, ""p"": 0.18763397849398727}",graphviz_sfdp,597537533,data/raw/synthetic/syn_watts_strogatz_tiny_0095.graphml,data/images/syn_watts_strogatz_tiny_0095.png,0.5714285714285714,dense,8,16,0,0,high_density_clutter,test
syn_watts_strogatz_small_0028,synthetic,watts_strogatz,small,16,32,"{""n"": 16, ""k"": 4, ""p"": 0.1910057629280234}",graphviz_sfdp,2336630878,data/raw/synthetic/syn_watts_strogatz_small_0028.graphml,data/images/syn_watts_strogatz_small_0028.png,0.2666666666666666,medium,16,30,2,0,in_distribution_normal,test
syn_watts_strogatz_large_0019,synthetic,watts_strogatz,large,83,166,"{""n"": 83, ""k"": 4, ""p"": 0.25423934127436587}",graphviz_sfdp,1315406163,data/raw/synthetic/syn_watts_strogatz_large_0019.graphml,data/images/syn_watts_strogatz_large_0019.png,0.048780487804878,sparse,82,189,23,1,in_distribution_normal,test
syn_watts_strogatz_small_0015,synthetic,watts_strogatz,small,10,30,"{""n"": 10, ""k"": 6, ""p"": 0.22645182073092057}",graphviz_sfdp,886399440,data/raw/synthetic/syn_watts_strogatz_small_0015.graphml,data/images/syn_watts_strogatz_small_0015.png,0.6666666666666666,dense,10,27,3,0,high_density_clutter,test
syn_watts_strogatz_large_0090,synthetic,watts_strogatz,large,75,225,"{""n"": 75, ""k"": 6, ""p"": 0.08006057959963563}",graphviz_sfdp,1695834822,data/raw/synthetic/syn_watts_strogatz_large_0090.graphml,data/images/syn_watts_strogatz_large_0090.png,0.081081081081081,sparse,61,133,92,14,in_distribution_normal,test
syn_watts_strogatz_medium_0086,synthetic,watts_strogatz,medium,47,141,"{""n"": 47, ""k"": 6, ""p"": 0.26786236521395523}",graphviz_sfdp,2320437172,data/raw/synthetic/syn_watts_strogatz_medium_0086.graphml,data/images/syn_watts_strogatz_medium_0086.png,0.1304347826086956,sparse,42,160,19,5,in_distribution_normal,test
syn_watts_strogatz_medium_0076,synthetic,watts_strogatz,medium,37,74,"{""n"": 37, ""k"": 4, ""p"": 0.06476319421260117}",graphviz_sfdp,2178469942,data/raw/synthetic/syn_watts_strogatz_medium_0076.graphml,data/images/syn_watts_strogatz_medium_0076.png,0.1111111111111111,sparse,35,54,20,2,in_distribution_normal,test
syn_watts_strogatz_small_0076,synthetic,watts_strogatz,small,23,69,"{""n"": 23, ""k"": 6, ""p"": 0.08887127670553784}",graphviz_sfdp,2091296217,data/raw/synthetic/syn_watts_strogatz_small_0076.graphml,data/images/syn_watts_strogatz_small_0076.png,0.2727272727272727,medium,22,65,4,1,in_distribution_normal,test
syn_watts_strogatz_medium_0026,synthetic,watts_strogatz,medium,29,58,"{""n"": 29, ""k"": 4, ""p"": 0.11134988538153555}",graphviz_sfdp,933897968,data/raw/synthetic/syn_watts_strogatz_medium_0026.graphml,data/images/syn_watts_strogatz_medium_0026.png,0.1428571428571428,sparse,27,44,14,2,in_distribution_normal,test
syn_watts_strogatz_large_0054,synthetic,watts_strogatz,large,85,85,"{""n"": 85, ""k"": 2, ""p"": 0.2657609574859693}",graphviz_sfdp,1955626005,data/raw/synthetic/syn_watts_strogatz_large_0054.graphml,data/images/syn_watts_strogatz_large_0054.png,0.0238095238095238,sparse,68,71,14,17,in_distribution_normal,test
syn_watts_strogatz_small_0069,synthetic,watts_strogatz,small,17,17,"{""n"": 17, ""k"": 2, ""p"": 0.21835969800096072}",graphviz_sfdp,926283253,data/raw/synthetic/syn_watts_strogatz_small_0069.graphml,data/images/syn_watts_strogatz_small_0069.png,0.125,sparse,16,14,3,1,in_distribution_normal,test
