graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path,density,density_bucket,pred_num_vertices,pred_num_edges,abs_edge_error,abs_vertex_error,category,split,ink_fraction,diameter,avg_clustering,is_connected
syn_watts_strogatz_large_0052,synthetic,watts_strogatz,large,56,56,"{""n"": 56, ""k"": 2, ""p"": 0.20703081793987327}",graphviz_sfdp,2617071314,data/raw/synthetic/syn_watts_strogatz_large_0052.graphml,data/images/syn_watts_strogatz_large_0052.png,0.0363636363636363,sparse,41,42,14,15,in_distribution_normal,test,0.12073501275510204,17,0.038690476190476185,False
syn_watts_strogatz_small_0031,synthetic,watts_strogatz,small,13,39,"{""n"": 13, ""k"": 6, ""p"": 0.10659021927720379}",graphviz_sfdp,1345173767,data/raw/synthetic/syn_watts_strogatz_small_0031.graphml,data/images/syn_watts_strogatz_small_0031.png,0.5,dense,12,37,2,1,high_density_clutter,test,0.15495455994897958,3,0.5728937728937729,True
syn_watts_strogatz_large_0094,synthetic,watts_strogatz,large,76,228,"{""n"": 76, ""k"": 6, ""p"": 0.12512064691702468}",graphviz_sfdp,439722211,data/raw/synthetic/syn_watts_strogatz_large_0094.graphml,data/images/syn_watts_strogatz_large_0094.png,0.08,sparse,78,227,1,2,in_distribution_normal,test,0.18303571428571427,6,0.4549812030075188,True
syn_watts_strogatz_medium_0038,synthetic,watts_strogatz,medium,25,25,"{""n"": 25, ""k"": 2, ""p"": 0.22417371125456514}",graphviz_sfdp,4277804536,data/raw/synthetic/syn_watts_strogatz_medium_0038.graphml,data/images/syn_watts_strogatz_medium_0038.png,0.0833333333333333,sparse,20,22,3,5,in_distribution_normal,test,0.12446189413265306,14,0.0,True
syn_watts_strogatz_medium_0118,synthetic,watts_strogatz,medium,42,126,"{""n"": 42, ""k"": 6, ""p"": 0.1933169939289921}",graphviz_sfdp,4141206200,data/raw/synthetic/syn_watts_strogatz_medium_0118.graphml,data/images/syn_watts_strogatz_medium_0118.png,0.1463414634146341,sparse,43,121,5,1,in_distribution_normal,test,0.17175542091836735,5,0.395427059712774,True
syn_watts_strogatz_large_0104,synthetic,watts_strogatz,large,61,183,"{""n"": 61, ""k"": 6, ""p"": 0.22171802292956305}",graphviz_sfdp,326885754,data/raw/synthetic/syn_watts_strogatz_large_0104.graphml,data/images/syn_watts_strogatz_large_0104.png,0.1,sparse,57,185,2,4,in_distribution_normal,test,0.18761957908163265,5,0.34652615144418425,True
syn_watts_strogatz_medium_0043,synthetic,watts_strogatz,medium,45,90,"{""n"": 45, ""k"": 4, ""p"": 0.20436135524698817}",graphviz_sfdp,2454262191,data/raw/synthetic/syn_watts_strogatz_medium_0043.graphml,data/images/syn_watts_strogatz_medium_0043.png,0.0909090909090909,sparse,49,93,3,4,in_distribution_normal,test,0.14783960459183673,7,0.3185185185185185,True
syn_watts_strogatz_large_0122,synthetic,watts_strogatz,large,86,258,"{""n"": 86, ""k"": 6, ""p"": 0.1049343281338843}",graphviz_sfdp,2898772476,data/raw/synthetic/syn_watts_strogatz_large_0122.graphml,data/images/syn_watts_strogatz_large_0122.png,0.0705882352941176,sparse,84,189,69,2,in_distribution_normal,test,0.17526307397959184,7,0.4894241417497231,True
syn_watts_strogatz_small_0026,synthetic,watts_strogatz,small,20,40,"{""n"": 20, ""k"": 4, ""p"": 0.294685321364054}",graphviz_sfdp,2338979593,data/raw/synthetic/syn_watts_strogatz_small_0026.graphml,data/images/syn_watts_strogatz_small_0026.png,0.2105263157894736,medium,18,42,2,2,in_distribution_normal,test,0.14772002551020408,4,0.25833333333333336,True
syn_watts_strogatz_medium_0106,synthetic,watts_strogatz,medium,35,70,"{""n"": 35, ""k"": 4, ""p"": 0.18371336014386314}",graphviz_sfdp,3521838704,data/raw/synthetic/syn_watts_strogatz_medium_0106.graphml,data/images/syn_watts_strogatz_medium_0106.png,0.1176470588235294,sparse,34,75,5,1,in_distribution_normal,test,0.14969308035714285,5,0.33428571428571424,True
syn_watts_strogatz_small_0119,synthetic,watts_strogatz,small,20,40,"{""n"": 20, ""k"": 4, ""p"": 0.09167010197596144}",graphviz_sfdp,3490522649,data/raw/synthetic/syn_watts_strogatz_small_0119.graphml,data/images/syn_watts_strogatz_small_0119.png,0.2105263157894736,medium,20,34,6,0,in_distribution_normal,test,0.14042570153061223,5,0.47000000000000003,True
syn_watts_strogatz_tiny_0027,synthetic,watts_strogatz,tiny,10,20,"{""n"": 10, ""k"": 4, ""p"": 0.16950837347161835}",graphviz_sfdp,554799238,data/raw/synthetic/syn_watts_strogatz_tiny_0027.graphml,data/images/syn_watts_strogatz_tiny_0027.png,0.4444444444444444,dense,10,17,3,0,high_density_clutter,test,0.13639987244897958,3,0.4966666666666667,True
syn_watts_strogatz_small_0033,synthetic,watts_strogatz,small,16,48,"{""n"": 16, ""k"": 6, ""p"": 0.2320676141127545}",graphviz_sfdp,825901917,data/raw/synthetic/syn_watts_strogatz_small_0033.graphml,data/images/syn_watts_strogatz_small_0033.png,0.4,dense,16,47,1,0,high_density_clutter,test,0.1571468431122449,3,0.396875,True
syn_watts_strogatz_small_0079,synthetic,watts_strogatz,small,19,19,"{""n"": 19, ""k"": 2, ""p"": 0.06234777282613592}",graphviz_sfdp,727023845,data/raw/synthetic/syn_watts_strogatz_small_0079.graphml,data/images/syn_watts_strogatz_small_0079.png,0.1111111111111111,sparse,17,16,3,2,in_distribution_normal,test,0.12743144132653061,10,0.0,True
syn_watts_strogatz_tiny_0013,synthetic,watts_strogatz,tiny,8,24,"{""n"": 8, ""k"": 6, ""p"": 0.1595332177543582}",graphviz_sfdp,2592476326,data/raw/synthetic/syn_watts_strogatz_tiny_0013.graphml,data/images/syn_watts_strogatz_tiny_0013.png,0.8571428571428571,dense,8,22,2,0,high_density_clutter,test,0.14142219387755103,2,0.844047619047619,True
syn_watts_strogatz_small_0107,synthetic,watts_strogatz,small,25,75,"{""n"": 25, ""k"": 6, ""p"": 0.2484112073115593}",graphviz_sfdp,525906859,data/raw/synthetic/syn_watts_strogatz_small_0107.graphml,data/images/syn_watts_strogatz_small_0107.png,0.25,medium,25,82,7,0,in_distribution_normal,test,0.1669323979591837,3,0.3648571428571429,True
syn_watts_strogatz_large_0023,synthetic,watts_strogatz,large,97,291,"{""n"": 97, ""k"": 6, ""p"": 0.2735947754782539}",graphviz_sfdp,1918146767,data/raw/synthetic/syn_watts_strogatz_large_0023.graphml,data/images/syn_watts_strogatz_large_0023.png,0.0625,sparse,81,328,37,16,in_distribution_normal,test,0.22285554846938777,6,0.31620029455081,True
syn_watts_strogatz_medium_0053,synthetic,watts_strogatz,medium,50,50,"{""n"": 50, ""k"": 2, ""p"": 0.2632143108008265}",graphviz_sfdp,580432087,data/raw/synthetic/syn_watts_strogatz_medium_0053.graphml,data/images/syn_watts_strogatz_medium_0053.png,0.0408163265306122,sparse,48,50,0,2,in_distribution_normal,test,0.12820870535714285,20,0.0,True
syn_watts_strogatz_tiny_0101,synthetic,watts_strogatz,tiny,9,18,"{""n"": 9, ""k"": 4, ""p"": 0.28748926118701684}",graphviz_sfdp,1090705504,data/raw/synthetic/syn_watts_strogatz_tiny_0101.graphml,data/images/syn_watts_strogatz_tiny_0101.png,0.5,dense,9,17,1,0,high_density_clutter,test,0.13518415178571427,3,0.5962962962962962,True
syn_watts_strogatz_medium_0120,synthetic,watts_strogatz,medium,37,111,"{""n"": 37, ""k"": 6, ""p"": 0.22740385972428284}",graphviz_sfdp,4041483508,data/raw/synthetic/syn_watts_strogatz_medium_0120.graphml,data/images/syn_watts_strogatz_medium_0120.png,0.1666666666666666,medium,40,119,8,3,in_distribution_normal,test,0.1678890306122449,4,0.3083011583011583,True
syn_watts_strogatz_large_0125,synthetic,watts_strogatz,large,89,178,"{""n"": 89, ""k"": 4, ""p"": 0.11338343801244612}",graphviz_sfdp,3411559597,data/raw/synthetic/syn_watts_strogatz_large_0125.graphml,data/images/syn_watts_strogatz_large_0125.png,0.0454545454545454,sparse,86,154,24,3,in_distribution_normal,test,0.1513671875,10,0.36591760299625464,True
syn_watts_strogatz_large_0103,synthetic,watts_strogatz,large,62,62,"{""n"": 62, ""k"": 2, ""p"": 0.1281488064123853}",graphviz_sfdp,4035444543,data/raw/synthetic/syn_watts_strogatz_large_0103.graphml,data/images/syn_watts_strogatz_large_0103.png,0.0327868852459016,sparse,63,65,3,1,in_distribution_normal,test,0.12464126275510204,46,0.0,True
syn_watts_strogatz_large_0005,synthetic,watts_strogatz,large,96,192,"{""n"": 96, ""k"": 4, ""p"": 0.11890476428622747}",graphviz_sfdp,4021355263,data/raw/synthetic/syn_watts_strogatz_large_0005.graphml,data/images/syn_watts_strogatz_large_0005.png,0.0421052631578947,sparse,91,145,47,5,in_distribution_normal,test,0.14945392219387754,10,0.3239583333333333,True
syn_watts_strogatz_small_0121,synthetic,watts_strogatz,small,10,20,"{""n"": 10, ""k"": 4, ""p"": 0.15777531501614284}",graphviz_sfdp,4037846427,data/raw/synthetic/syn_watts_strogatz_small_0121.graphml,data/images/syn_watts_strogatz_small_0121.png,0.4444444444444444,dense,10,17,3,0,high_density_clutter,test,0.13594148596938777,3,0.39666666666666667,True
syn_watts_strogatz_tiny_0116,synthetic,watts_strogatz,tiny,6,6,"{""n"": 6, ""k"": 2, ""p"": 0.2420354269357643}",graphviz_sfdp,746186919,data/raw/synthetic/syn_watts_strogatz_tiny_0116.graphml,data/images/syn_watts_strogatz_tiny_0116.png,0.4,dense,7,5,1,1,high_density_clutter,test,0.11352040816326531,4,0.27777777777777773,True
syn_watts_strogatz_large_0073,synthetic,watts_strogatz,large,57,114,"{""n"": 57, ""k"": 4, ""p"": 0.09188835773964756}",graphviz_sfdp,2855969192,data/raw/synthetic/syn_watts_strogatz_large_0073.graphml,data/images/syn_watts_strogatz_large_0073.png,0.0714285714285714,sparse,55,76,38,2,in_distribution_normal,test,0.1422393176020408,9,0.3701754385964912,True
syn_watts_strogatz_tiny_0095,synthetic,watts_strogatz,tiny,8,16,"{""n"": 8, ""k"": 4, ""p"": 0.18763397849398727}",graphviz_sfdp,597537533,data/raw/synthetic/syn_watts_strogatz_tiny_0095.graphml,data/images/syn_watts_strogatz_tiny_0095.png,0.5714285714285714,dense,8,16,0,0,high_density_clutter,test,0.13215481505102042,3,0.5083333333333333,True
syn_watts_strogatz_small_0028,synthetic,watts_strogatz,small,16,32,"{""n"": 16, ""k"": 4, ""p"": 0.1910057629280234}",graphviz_sfdp,2336630878,data/raw/synthetic/syn_watts_strogatz_small_0028.graphml,data/images/syn_watts_strogatz_small_0028.png,0.2666666666666666,medium,16,30,2,0,in_distribution_normal,test,0.1389110331632653,4,0.275,True
syn_watts_strogatz_large_0019,synthetic,watts_strogatz,large,83,166,"{""n"": 83, ""k"": 4, ""p"": 0.25423934127436587}",graphviz_sfdp,1315406163,data/raw/synthetic/syn_watts_strogatz_large_0019.graphml,data/images/syn_watts_strogatz_large_0019.png,0.048780487804878,sparse,82,189,23,1,in_distribution_normal,test,0.16890545280612246,7,0.24899598393574293,True
syn_watts_strogatz_small_0015,synthetic,watts_strogatz,small,10,30,"{""n"": 10, ""k"": 6, ""p"": 0.22645182073092057}",graphviz_sfdp,886399440,data/raw/synthetic/syn_watts_strogatz_small_0015.graphml,data/images/syn_watts_strogatz_small_0015.png,0.6666666666666666,dense,10,27,3,0,high_density_clutter,test,0.14630500637755103,2,0.6335714285714286,True
syn_watts_strogatz_large_0090,synthetic,watts_strogatz,large,75,225,"{""n"": 75, ""k"": 6, ""p"": 0.08006057959963563}",graphviz_sfdp,1695834822,data/raw/synthetic/syn_watts_strogatz_large_0090.graphml,data/images/syn_watts_strogatz_large_0090.png,0.081081081081081,sparse,61,133,92,14,in_distribution_normal,test,0.16782924107142858,8,0.4618730158730159,True
syn_watts_strogatz_medium_0086,synthetic,watts_strogatz,medium,47,141,"{""n"": 47, ""k"": 6, ""p"": 0.26786236521395523}",graphviz_sfdp,2320437172,data/raw/synthetic/syn_watts_strogatz_medium_0086.graphml,data/images/syn_watts_strogatz_medium_0086.png,0.1304347826086956,sparse,42,160,19,5,in_distribution_normal,test,0.19553172831632654,4,0.29559270516717323,True
syn_watts_strogatz_medium_0076,synthetic,watts_strogatz,medium,37,74,"{""n"": 37, ""k"": 4, ""p"": 0.06476319421260117}",graphviz_sfdp,2178469942,data/raw/synthetic/syn_watts_strogatz_medium_0076.graphml,data/images/syn_watts_strogatz_medium_0076.png,0.1111111111111111,sparse,35,54,20,2,in_distribution_normal,test,0.13982780612244897,7,0.390990990990991,True
syn_watts_strogatz_small_0076,synthetic,watts_strogatz,small,23,69,"{""n"": 23, ""k"": 6, ""p"": 0.08887127670553784}",graphviz_sfdp,2091296217,data/raw/synthetic/syn_watts_strogatz_small_0076.graphml,data/images/syn_watts_strogatz_small_0076.png,0.2727272727272727,medium,22,65,4,1,in_distribution_normal,test,0.15808354591836735,4,0.48954451345755695,True
syn_watts_strogatz_medium_0026,synthetic,watts_strogatz,medium,29,58,"{""n"": 29, ""k"": 4, ""p"": 0.11134988538153555}",graphviz_sfdp,933897968,data/raw/synthetic/syn_watts_strogatz_medium_0026.graphml,data/images/syn_watts_strogatz_medium_0026.png,0.1428571428571428,sparse,27,44,14,2,in_distribution_normal,test,0.14026626275510204,6,0.38275862068965516,True
syn_watts_strogatz_large_0054,synthetic,watts_strogatz,large,85,85,"{""n"": 85, ""k"": 2, ""p"": 0.2657609574859693}",graphviz_sfdp,1955626005,data/raw/synthetic/syn_watts_strogatz_large_0054.graphml,data/images/syn_watts_strogatz_large_0054.png,0.0238095238095238,sparse,68,71,14,17,in_distribution_normal,test,0.11991788903061225,31,0.0,True
syn_watts_strogatz_small_0069,synthetic,watts_strogatz,small,17,17,"{""n"": 17, ""k"": 2, ""p"": 0.21835969800096072}",graphviz_sfdp,926283253,data/raw/synthetic/syn_watts_strogatz_small_0069.graphml,data/images/syn_watts_strogatz_small_0069.png,0.125,sparse,16,14,3,1,in_distribution_normal,test,0.12755102040816327,9,0.0,True
syn_watts_strogatz_small_0005,synthetic,watts_strogatz,small,12,36,"{""n"": 12, ""k"": 6, ""p"": 0.2828413392700454}",graphviz_sfdp,3038225101,data/raw/synthetic/syn_watts_strogatz_small_0005.graphml,data/images/syn_watts_strogatz_small_0005.png,0.5454545454545454,dense,12,31,5,0,high_density_clutter,test,0.14967315051020408,2,0.5325396825396825,True
syn_watts_strogatz_small_0125,synthetic,watts_strogatz,small,10,10,"{""n"": 10, ""k"": 2, ""p"": 0.09548639402554197}",graphviz_sfdp,2512082187,data/raw/synthetic/syn_watts_strogatz_small_0125.graphml,data/images/syn_watts_strogatz_small_0125.png,0.2222222222222222,medium,10,8,2,0,in_distribution_normal,test,0.12346540178571429,5,0.0,True
syn_watts_strogatz_small_0070,synthetic,watts_strogatz,small,21,42,"{""n"": 21, ""k"": 4, ""p"": 0.28726158029177834}",graphviz_sfdp,2892383018,data/raw/synthetic/syn_watts_strogatz_small_0070.graphml,data/images/syn_watts_strogatz_small_0070.png,0.2,medium,20,42,0,1,in_distribution_normal,test,0.14323580994897958,5,0.2365079365079365,True
syn_watts_strogatz_large_0072,synthetic,watts_strogatz,large,82,164,"{""n"": 82, ""k"": 4, ""p"": 0.18918712883456673}",graphviz_sfdp,3992913845,data/raw/synthetic/syn_watts_strogatz_large_0072.graphml,data/images/syn_watts_strogatz_large_0072.png,0.0493827160493827,sparse,89,177,13,7,in_distribution_normal,test,0.16001674107142858,8,0.3126016260162602,True
syn_watts_strogatz_tiny_0060,synthetic,watts_strogatz,tiny,6,12,"{""n"": 6, ""k"": 4, ""p"": 0.22268153977770183}",graphviz_sfdp,3855322539,data/raw/synthetic/syn_watts_strogatz_tiny_0060.graphml,data/images/syn_watts_strogatz_tiny_0060.png,0.8,dense,6,12,0,0,high_density_clutter,test,0.12246890943877552,2,0.8444444444444444,True
syn_watts_strogatz_small_0100,synthetic,watts_strogatz,small,17,17,"{""n"": 17, ""k"": 2, ""p"": 0.27538514037567924}",graphviz_sfdp,121967257,data/raw/synthetic/syn_watts_strogatz_small_0100.graphml,data/images/syn_watts_strogatz_small_0100.png,0.125,sparse,16,17,0,1,in_distribution_normal,test,0.12908561862244897,11,0.0980392156862745,True
syn_watts_strogatz_medium_0003,synthetic,watts_strogatz,medium,42,126,"{""n"": 42, ""k"": 6, ""p"": 0.21062183861573852}",graphviz_sfdp,3964444233,data/raw/synthetic/syn_watts_strogatz_medium_0003.graphml,data/images/syn_watts_strogatz_medium_0003.png,0.1463414634146341,sparse,41,144,18,1,in_distribution_normal,test,0.17743542729591838,5,0.4253401360544218,True
syn_watts_strogatz_small_0049,synthetic,watts_strogatz,small,20,60,"{""n"": 20, ""k"": 6, ""p"": 0.1793831338383849}",graphviz_sfdp,2937011315,data/raw/synthetic/syn_watts_strogatz_small_0049.graphml,data/images/syn_watts_strogatz_small_0049.png,0.3157894736842105,medium,20,83,23,0,in_distribution_normal,test,0.1708187181122449,3,0.3696031746031746,True
syn_watts_strogatz_large_0047,synthetic,watts_strogatz,large,82,246,"{""n"": 82, ""k"": 6, ""p"": 0.1428331627738027}",graphviz_sfdp,1918184087,data/raw/synthetic/syn_watts_strogatz_large_0047.graphml,data/images/syn_watts_strogatz_large_0047.png,0.074074074074074,sparse,87,246,0,5,in_distribution_normal,test,0.18712133290816327,6,0.4054297328687572,True
syn_watts_strogatz_tiny_0114,synthetic,watts_strogatz,tiny,9,9,"{""n"": 9, ""k"": 2, ""p"": 0.13112400993454415}",graphviz_sfdp,1419099278,data/raw/synthetic/syn_watts_strogatz_tiny_0114.graphml,data/images/syn_watts_strogatz_tiny_0114.png,0.25,medium,9,7,2,0,in_distribution_normal,test,0.1221500318877551,5,0.0,True
syn_watts_strogatz_tiny_0053,synthetic,watts_strogatz,tiny,5,10,"{""n"": 5, ""k"": 4, ""p"": 0.16378677166843197}",graphviz_sfdp,1909505778,data/raw/synthetic/syn_watts_strogatz_tiny_0053.graphml,data/images/syn_watts_strogatz_tiny_0053.png,1.0,dense,5,9,1,0,high_density_clutter,test,0.11778539540816327,1,1.0,True
syn_watts_strogatz_tiny_0123,synthetic,watts_strogatz,tiny,6,12,"{""n"": 6, ""k"": 4, ""p"": 0.050707726283888685}",graphviz_sfdp,2939843046,data/raw/synthetic/syn_watts_strogatz_tiny_0123.graphml,data/images/syn_watts_strogatz_tiny_0123.png,0.8,dense,6,11,1,0,high_density_clutter,test,0.11983816964285714,2,0.7277777777777777,True
syn_watts_strogatz_large_0121,synthetic,watts_strogatz,large,58,58,"{""n"": 58, ""k"": 2, ""p"": 0.08569335234233806}",graphviz_sfdp,1523381603,data/raw/synthetic/syn_watts_strogatz_large_0121.graphml,data/images/syn_watts_strogatz_large_0121.png,0.0350877192982456,sparse,52,55,3,6,in_distribution_normal,test,0.12266820790816327,34,0.0,True
syn_watts_strogatz_medium_0119,synthetic,watts_strogatz,medium,29,87,"{""n"": 29, ""k"": 6, ""p"": 0.07761514389461784}",graphviz_sfdp,2364016922,data/raw/synthetic/syn_watts_strogatz_medium_0119.graphml,data/images/syn_watts_strogatz_medium_0119.png,0.2142857142857142,medium,30,101,14,1,in_distribution_normal,test,0.16404257015306123,4,0.5049261083743842,True
syn_watts_strogatz_small_0115,synthetic,watts_strogatz,small,19,19,"{""n"": 19, ""k"": 2, ""p"": 0.1440206969986319}",graphviz_sfdp,530894235,data/raw/synthetic/syn_watts_strogatz_small_0115.graphml,data/images/syn_watts_strogatz_small_0115.png,0.1111111111111111,sparse,18,16,3,1,in_distribution_normal,test,0.12733179209183673,9,0.0,True
syn_watts_strogatz_small_0001,synthetic,watts_strogatz,small,23,23,"{""n"": 23, ""k"": 2, ""p"": 0.1776373395462128}",graphviz_sfdp,3544466115,data/raw/synthetic/syn_watts_strogatz_small_0001.graphml,data/images/syn_watts_strogatz_small_0001.png,0.0909090909090909,sparse,22,22,1,1,in_distribution_normal,test,0.12779017857142858,14,0.0,True
syn_watts_strogatz_small_0066,synthetic,watts_strogatz,small,19,19,"{""n"": 19, ""k"": 2, ""p"": 0.06661238948488594}",graphviz_sfdp,4033440666,data/raw/synthetic/syn_watts_strogatz_small_0066.graphml,data/images/syn_watts_strogatz_small_0066.png,0.1111111111111111,sparse,17,16,3,2,in_distribution_normal,test,0.1273517219387755,12,0.0,True
syn_watts_strogatz_large_0024,synthetic,watts_strogatz,large,54,54,"{""n"": 54, ""k"": 2, ""p"": 0.2655642799676245}",graphviz_sfdp,4014724442,data/raw/synthetic/syn_watts_strogatz_large_0024.graphml,data/images/syn_watts_strogatz_large_0024.png,0.0377358490566037,sparse,39,40,14,15,in_distribution_normal,test,0.11872209821428571,25,0.0,True
